scenario_type,input_text,target_response,final_state
rule_based,User: I need to reach Newcastle last train. My flight lands in 2 hours.,"For an urgent journey to Newcastle, the fastest option departs in 8 minutes. Journey time: 45 minutes. You'll arrive with time to spare. Platform 5 — please go now!","{""destination"": ""Newcastle"", ""constraints"": [""pram""], ""time"": ""last train"", ""priority"": ""direct only"", ""status"": ""resolved""}"
rule_based,User: Train to Gatwick please,Happy to help! When would you like to travel to Gatwick?,"{""destination"": ""Gatwick"", ""constraints"": [""pushchair""], ""time"": ""this evening"", ""priority"": ""direct only"", ""status"": ""resolved""}"
rule_based,User: Show me trains to Edinburgh with dog space,Here are trains to Edinburgh with dog accommodation: • 08:30 - Platform 4 (2 dog spaces left) • 10:15 - Platform 1 (spaces available) • 12:00 - Platform 6 (fully booked),"{""destination"": ""Edinburgh"", ""constraints"": [""dog""], ""time"": ""urgently"", ""priority"": ""quickest route"", ""status"": ""resolved""}"
rule_based,User: I need to reach Oxford urgently. My flight lands in 2 hours.,"For an urgent journey to Oxford, the fastest option departs in 8 minutes. Journey time: 45 minutes. You'll arrive with time to spare. Platform 5 — please go now!","{""destination"": ""Oxford"", ""constraints"": [""pram""], ""time"": ""urgently"", ""priority"": ""quickest route"", ""status"": ""resolved""}"
rule_based,User: Train to Glasgow please,Happy to help! When would you like to travel to Glasgow?,"{""destination"": ""Glasgow"", ""constraints"": [""cat""], ""time"": ""off-peak"", ""priority"": ""fastest"", ""status"": ""resolved""}"
rule_based,User: I need a fewest changes train to Leicester urgently,Sure! Searching for fewest changes trains to Leicester urgently. Found 3 options. The earliest departs at 07:15 from Platform 3.,"{""destination"": ""Leicester"", ""constraints"": [""pushchair""], ""time"": ""urgently"", ""priority"": ""fewest changes"", ""status"": ""resolved""}"
rule_based,User: Any disruptions to Lime Street today?,There are currently minor delays on the Lime Street line due to engineering works. Trains are running approximately 15 minutes late. I recommend allowing extra time for your journey.,"{""destination"": ""Lime Street"", ""constraints"": [""bike""], ""time"": ""next available"", ""priority"": ""cheapest"", ""status"": ""resolved""}"
rule_based,User: Cheapest way to get to Liverpool?,The cheapest option to Liverpool is an Advance ticket at £35. Available on the 06:45 and 11:30 departures. Off-peak tickets from £47 are available after 09:30.,"{""destination"": ""Liverpool"", ""constraints"": [""cat""], ""time"": ""peak hours"", ""priority"": ""cheapest"", ""status"": ""resolved""}"
rule_based,User: I need to get to Heathrow off-peak. I also have a bicycle.,Got it! Looking for trains to Heathrow off-peak with bicycle space. Please note that bicycle reservations are required on this route.,"{""destination"": ""Heathrow"", ""constraints"": [""bicycle""], ""time"": ""off-peak"", ""priority"": ""direct only"", ""status"": ""resolved""}"
rule_based,User: Show me trains to Oxford with cat space,Here are trains to Oxford with cat accommodation: • 08:30 - Platform 4 (2 cat spaces left) • 10:15 - Platform 1 (spaces available) • 12:00 - Platform 6 (fully booked),"{""destination"": ""Oxford"", ""constraints"": [""cat""], ""time"": ""this afternoon"", ""priority"": ""most comfortable"", ""status"": ""resolved""}"
rule_based,User: Show me trains to Glasgow with accessibility needs space,Here are trains to Glasgow with accessibility needs accommodation: • 08:30 - Platform 4 (2 accessibility needs spaces left) • 10:15 - Platform 1 (spaces available) • 12:00 - Platform 6 (fully booked),"{""destination"": ""Glasgow"", ""constraints"": [""accessibility needs""], ""time"": ""before midnight"", ""priority"": ""fastest"", ""status"": ""resolved""}"
rule_based,User: Train to Bristol please,Happy to help! When would you like to travel to Bristol?,"{""destination"": ""Bristol"", ""constraints"": [""accessibility needs""], ""time"": ""urgently"", ""priority"": ""fewest changes"", ""status"": ""resolved""}"
rule_based,User: Train to Birmingham please,Happy to help! When would you like to travel to Birmingham?,"{""destination"": ""Birmingham"", ""constraints"": [""pram""], ""time"": ""this afternoon"", ""priority"": ""quickest route"", ""status"": ""resolved""}"
rule_based,User: Any disruptions to Leeds today?,There are currently minor delays on the Leeds line due to engineering works. Trains are running approximately 15 minutes late. I recommend allowing extra time for your journey.,"{""destination"": ""Leeds"", ""constraints"": [""pet""], ""time"": ""early morning"", ""priority"": ""fewest changes"", ""status"": ""resolved""}"
rule_based,User: I need to reach Heathrow tomorrow morning. My flight lands in 2 hours.,"For an urgent journey to Heathrow, the fastest option departs in 8 minutes. Journey time: 45 minutes. You'll arrive with time to spare. Platform 5 — please go now!","{""destination"": ""Heathrow"", ""constraints"": [""pushchair""], ""time"": ""tomorrow morning"", ""priority"": ""most comfortable"", ""status"": ""resolved""}"
rule_based,User: I need a quickest route train to Oxford this afternoon,Sure! Searching for quickest route trains to Oxford this afternoon. Found 3 options. The earliest departs at 07:15 from Platform 3.,"{""destination"": ""Oxford"", ""constraints"": [""cat""], ""time"": ""this afternoon"", ""priority"": ""quickest route"", ""status"": ""resolved""}"
rule_based,User: I need to reach Lime Street early morning. My flight lands in 2 hours.,"For an urgent journey to Lime Street, the fastest option departs in 8 minutes. Journey time: 45 minutes. You'll arrive with time to spare. Platform 5 — please go now!","{""destination"": ""Lime Street"", ""constraints"": [""accessibility needs""], ""time"": ""early morning"", ""priority"": ""quickest route"", ""status"": ""resolved""}"
rule_based,User: What's the next train to Nottingham?,The next train to Nottingham departs in 12 minutes from Platform 2. It arrives at Nottingham at 14:35.,"{""destination"": ""Nottingham"", ""constraints"": [""baby buggy""], ""time"": ""first train"", ""priority"": ""direct only"", ""status"": ""resolved""}"
rule_based,User: I need to reach Wembley first train. My flight lands in 2 hours.,"For an urgent journey to Wembley, the fastest option departs in 8 minutes. Journey time: 45 minutes. You'll arrive with time to spare. Platform 5 — please go now!","{""destination"": ""Wembley"", ""constraints"": [""baby buggy""], ""time"": ""first train"", ""priority"": ""fastest"", ""status"": ""resolved""}"
rule_based,User: Train to Oxford please,Happy to help! When would you like to travel to Oxford?,"{""destination"": ""Oxford"", ""constraints"": [""dog""], ""time"": ""peak hours"", ""priority"": ""direct only"", ""status"": ""resolved""}"
rule_based,User: I need to reach Newcastle first train. My flight lands in 2 hours.,"For an urgent journey to Newcastle, the fastest option departs in 8 minutes. Journey time: 45 minutes. You'll arrive with time to spare. Platform 5 — please go now!","{""destination"": ""Newcastle"", ""constraints"": [""bicycle""], ""time"": ""first train"", ""priority"": ""fewest changes"", ""status"": ""resolved""}"
rule_based,User: What's the next train to Wembley?,The next train to Wembley departs in 12 minutes from Platform 2. It arrives at Wembley at 14:35.,"{""destination"": ""Wembley"", ""constraints"": [""large luggage""], ""time"": ""peak hours"", ""priority"": ""most comfortable"", ""status"": ""resolved""}"
rule_based,User: Train to Exeter please,Happy to help! When would you like to travel to Exeter?,"{""destination"": ""Exeter"", ""constraints"": [""baby buggy""], ""time"": ""next available"", ""priority"": ""most comfortable"", ""status"": ""resolved""}"
rule_based,User: I need to get to King's Cross before midnight. I also have a large luggage.,Got it! Looking for trains to King's Cross before midnight with large luggage space. Please note that large luggage reservations are required on this route.,"{""destination"": ""King's Cross"", ""constraints"": [""large luggage""], ""time"": ""before midnight"", ""priority"": ""most comfortable"", ""status"": ""resolved""}"
rule_based,User: I need a fewest changes train to Victoria last train,Sure! Searching for fewest changes trains to Victoria last train. Found 3 options. The earliest departs at 07:15 from Platform 3.,"{""destination"": ""Victoria"", ""constraints"": [""pushchair""], ""time"": ""last train"", ""priority"": ""fewest changes"", ""status"": ""resolved""}"
rule_based,User: What's the next train to Bristol?,The next train to Bristol departs in 12 minutes from Platform 2. It arrives at Bristol at 14:35.,"{""destination"": ""Bristol"", ""constraints"": [""pushchair""], ""time"": ""before midnight"", ""priority"": ""most comfortable"", ""status"": ""resolved""}"
rule_based,User: I need to reach Leeds this afternoon. My flight lands in 2 hours.,"For an urgent journey to Leeds, the fastest option departs in 8 minutes. Journey time: 45 minutes. You'll arrive with time to spare. Platform 5 — please go now!","{""destination"": ""Leeds"", ""constraints"": [""accessibility needs""], ""time"": ""this afternoon"", ""priority"": ""most comfortable"", ""status"": ""resolved""}"
rule_based,User: I need to get to Cardiff urgently. I also have a cat.,Got it! Looking for trains to Cardiff urgently with cat space. Please note that cat reservations are required on this route.,"{""destination"": ""Cardiff"", ""constraints"": [""cat""], ""time"": ""urgently"", ""priority"": ""fastest"", ""status"": ""resolved""}"
rule_based,User: Show me trains to Nottingham with bicycle space,Here are trains to Nottingham with bicycle accommodation: • 08:30 - Platform 4 (2 bicycle spaces left) • 10:15 - Platform 1 (spaces available) • 12:00 - Platform 6 (fully booked),"{""destination"": ""Nottingham"", ""constraints"": [""bicycle""], ""time"": ""first train"", ""priority"": ""quickest route"", ""status"": ""resolved""}"
rule_based,User: What's the next train to Cardiff?,The next train to Cardiff departs in 12 minutes from Platform 2. It arrives at Cardiff at 14:35.,"{""destination"": ""Cardiff"", ""constraints"": [""cat""], ""time"": ""this evening"", ""priority"": ""fastest"", ""status"": ""resolved""}"
rule_based,User: Train to Heathrow please,Happy to help! When would you like to travel to Heathrow?,"{""destination"": ""Heathrow"", ""constraints"": [""pet""], ""time"": ""urgently"", ""priority"": ""quickest route"", ""status"": ""resolved""}"
rule_based,User: Any disruptions to Gatwick today?,There are currently minor delays on the Gatwick line due to engineering works. Trains are running approximately 15 minutes late. I recommend allowing extra time for your journey.,"{""destination"": ""Gatwick"", ""constraints"": [""wheelchair""], ""time"": ""this evening"", ""priority"": ""cheapest"", ""status"": ""resolved""}"
rule_based,User: Any disruptions to Paddington today?,There are currently minor delays on the Paddington line due to engineering works. Trains are running approximately 15 minutes late. I recommend allowing extra time for your journey.,"{""destination"": ""Paddington"", ""constraints"": [""dog""], ""time"": ""before midnight"", ""priority"": ""fastest"", ""status"": ""resolved""}"
